seasonality,round,champion_saturation
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
59772.78013934233,13,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.4
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.4
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.4
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
60721.043926946455,14,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.4
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.4
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.4
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
61801.05238504658,15,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.4
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.4
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.4
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
62495.314268899376,16,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.4
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.4
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.4
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,17,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.4
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.4
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.4
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,18,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.30000000000000004
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.4
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.4
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,19,0.0
,20,0.30000000000000004
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,20,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.4
,21,0.0
,21,0.0
,21,0.4
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.4
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
,21,0.0
